"842009704","虹桥国际商务广场停车场","31.268050000000002","121.48289","","","上海市","上海市","闵行区","993",12970.0702 -----> "818473025","东方慧谷网球场","31.42999","121.39182","","","上海市","上海市","嘉定区","581",12956.356
"825240964","天运汽配","31.423000000000002","121.42417999999999","","","上海市","上海市","嘉定区","1000",12959.5211 -----> "818287607","上海新奇五金有限公司(二厂)","31.21452","121.41362","","","上海市","上海市","松江区","1912",12965.5874
"822428543","大众汽配(李家社区卫生服务站西)","31.44763","121.43045","","","上海市","上海市","嘉定区","62",12959.256 -----> "811070451","吉川机械","31.462390000000003","121.40016999999999","","","上海市","上海市","嘉定区","1912",12956.0174
"811651842","公共厕所","31.39432","121.43812","","","上海市","上海市","宝山区","912",12961.7519 -----> "808085646","国罐减肥(栖林路)","31.4096","121.41799999999999","","","上海市","上海市","嘉定区","523",12959.4143
"840005702","杨泰路三二八弄(西北门)","31.472920000000002","121.54138999999999","","","上海市","上海市","宝山区","1920",12968.4331 -----> "819103969","上海齐丰实业有限公司","31.220460000000003","121.45002","","","上海市","上海市","松江区","1912",12968.6913
"803434557","必胜宅急送(吴中路店)","31.27623","121.48200999999999","","","上海市","上海市","闵行区","248",12969.7145 -----> "839099136","上海翔斐贸易有限公司(西南门)","31.39056","121.40253999999999","","","上海市","上海市","嘉定区","1912",12958.6571
"838976964","华宫装饰","31.39556","121.41494","","","上海市","上海市","嘉定区","1912",12959.6112 -----> "827196656","上海胖子汽车修理厂","31.418100000000003","121.43127","静唐路","","上海市","上海市","嘉定区","71",12960.3284
"800442185","公共厕所","31.395660000000003","121.40638999999999","","","上海市","上海市","嘉定区","912",12958.8336 -----> "806836736","上海凯琨机械有限公司","31.23485","121.44485999999999","","","上海市","上海市","闵行区","1912",12967.7389
"803338414","华联超市(疏影店)","31.21931","121.46382","","","上海市","上海市","闵行区","1303",12969.9823 -----> "842511443","M9名车玩家","31.276010000000003","121.48402","","","上海市","上海市","闵行区","9",12969.9042
"814356184","新乐养生馆","31.46106","121.53071999999999","","","上海市","上海市","宝山区","1523",12967.871 -----> "824364179","公共厕所","31.425500000000003","121.40682","","","上海市","上海市","嘉定区","912",12957.8653
"839343856","上海村野超音波设备有限公司(西北门)","31.4315","121.42169","","","上海市","上海市","嘉定区","1912",12959.0085 -----> "809413585","磊鑫钢构","31.43802","121.40209","","","上海市","上海市","嘉定区","1912",12957.0144
"814774137","上海古董古玩艺术品鉴定交易中心","31.27767","121.48684","","","上海市","上海市","闵行区","100",12970.1039 -----> "800376398","石库门1860商业中心","31.456680000000002","121.51831","水产西路","","上海市","上海市","宝山区","1914",12966.8973
